000050,7032
000051,162
000051,8525
000051,3215
000051,5269
000051,2503
000051,733
000051,8899
000052,3440
000052,440
000052,51
000052,2929
000052,8202
000052,4675
000052,1910
000053,7114
000053,929
000053,8675
000054,5787
000055,9465
000055,2749
000055,8098
000055,7468
000055,1734
000055,7609
000055,9812
000055,3416
000056,6005
000056,813
000056,1370
000057,6684
000057,3124
000058,3993
000058,4527
000058,3083
000058,55
000058,1263
000059,9103
000059,627
000059,5271
000059,9279
000059,3880
000059,6385
000059,5395
000060,7893
000060,3819
000061,8493
000061,7145
000061,5162
000061,5025
000061,6719
000061,7560
000061,1391
000061,1959
000061,8443
000062,8885
000063,6577
000063,2220
000063,7785
000064,8735
000064,6740
000064,8326
000064,7734
000064,5905
000064,7638
000065,1790
000065,4431
000066,6077
000066,8058
000066,3988
000066,3943
000066,5997
000066,9016
000066,8813
000066,4607
000067,3012
000067,7495
000067,4859
000067,8589
000067,2932
000067,29
000068,1755
000068,9598
000068,1130
000068,2073
000068,5362
000068,4659
000068,8924
000069,6737
000069,3472
000070,5412
000070,2687
000070,6934
000070,2364
000070,2192
000071,944
000072,1802
000072,4390
000072,6831
000073,6005
000074,3132
000074,4557
000074,7451
000074,9588
000074,206
000074,8979
000074,398
000074,1839
000075,4090
000075,6019
000075,5634
000075,8033
000075,714
000076,9169
000076,9009
000076,1918
000076,9287
000076,8210
000076,5088
000076,1883
000076,6276
000076,7487
000077,5528
000077,9578
000077,6379
000078,993
000078,8011
000078,1861
000078,3808
000078,6981
000078,117
000078,1768
000078,1483
000078,6757
000079,2230
000079,4527
000079,5458
000079,8569
000079,3867
000079,1742
000079,2472
000079,9174
000080,5019
000080,180
000080,6195
000080,5202
000081,7883
000081,3252
000081,6380
000081,2436
000081,1382
000082,132
000082,7452
000083,8971
000083,2355
000083,7395
000083,925
000083,9413
000084,4485
000084,3026
000084,8760
000085,7988
000085,5156
000085,6367
000085,8642
000085,5843
000085,9509
000085,5765
000085,7872
000085,9242
000086,5972
000086,8192
000086,5228
000087,5570
000087,2480
000087,317
000087,7273
000087,2118
000087,9397
000087,7216
000087,3060
000087,1542
000088,8674
000088,8547
000088,9328
000088,5573
000089,3078
000089,2671
000090,2672
000090,3141
000090,804
000090,6633
000090,3277
000090,2465
000091,826
000092,1445
000092,8008
000092,5993
000092,8905
000092,356
000092,7473
000092,7307
000093,3799
000093,3404
000094,677
000094,1123
000095,6683
000095,3554
000095,8002
000095,7162
000095,7405
000095,3750
000095,8409
000095,7036
000095,65
000096,1692
000096,6336
000096,3610
000097,7370
000097,7650
000098,9281
000098,6918
000099,4393
000099,5798
000099,142
000099,4453
000099,304
000100,7747
000101,208
000101,5632
000101,8731
000101,7176
000102,4248
000103,866
000103,7493
000103,8606
000103,5084
000103,5970
000103,1749
000103,9745
000103,3401
000103,1443
000104,5688
000104,5323
000104,592
000104,4325
000105,9932
000105,5271
000105,1091
000105,464
000105,503
000105,4795
000105,5586
000106,7939
000106,7627
000107,1429
000107,9993
000107,517
000107,2300
000107,4939
000108,5611
000108,1433
000108,7262
000108,4707
000108,9631
000108,2659
000108,5907
000109,2762
000109,4467
000109,7854
000109,9066
000109,157
000109,8194
000109,3622
000110,2520
000110,6789
000110,2353
000110,9409
000110,2583
000111,8451
000112,9096
000112,8924
000112,9567
000113,1651
000113,5801
000113,2269
000113,7886
000113,6412
000113,6561
000114,4607
000114,5743
000114,1225
000114,808
000114,2127
000114,2693
000114,7352
000114,9314
000114,408
000115,4353
000115,5795
000115,3818
000115,9264
000115,6223
000116,6802
000116,8212
000116,2681
000116,2148
000116,1194
000116,9034
000116,6576
000116,4278
000117,9543
000117,4380
000117,1784
000117,2677
000117,2566
000117,6685
000117,6482
000118,9195
000119,4704
000119,8323
000119,1501
000119,4101
000119,1182
000119,9850
000119,9082
000119,1586
000120,3167
000120,2345
000120,9754
000121,140
000121,7427
000121,976
000121,6305
000121,9971
000122,2346
000122,4284
000122,307
000123,2440
000123,6111
000123,6021
000123,2954
000123,351
000124,6402
000125,2593
000125,897
000125,488
000125,2173
000125,4676
000125,7287
000125,1143
000125,5514
000126,8846
000126,952
000126,8868
000126,7430
000126,7310
000126,6139
000126,7968
000126,6778
000126,8237
000127,27
000127,1854
000127,4036
000127,4006
000127,757
000127,5300
000127,1003
000127,9062
000128,6273
000128,4618
000128,1381
000128,2000
000128,5766
000128,1008
000128,4604
000129,5996
000129,8188
000129,6456
000129,5463
000129,7622
000130,5505
000130,1209
000130,1961
000130,9437
000130,938
000130,3519
000130,3305
000130,4180
000131,1471
000131,7563
000131,4014
000131,3841
000131,7764
000131,4060
000131,7438
000131,155
000132,35
000132,4955
000132,5493
000132,634
000132,9309
000132,4051
000132,1173
000132,7713
000132,6798
000133,7831
000133,413
000133,6721
000133,7576
000133,8302
000134,2389
000134,5660
000134,4259
000134,2477
000134,1325
000134,618
000134,1743
000134,2684
000134,6849
000135,6150
000135,9513
000135,3685
000135,7706
000135,3983
000135,6217
000136,5908
000136,4459
000136,8799
000136,8229
000137,2340
000137,2441
000137,6569
000137,2940
000137,5955
000137,4888
000137,741
000138,6802
000138,9611
000138,4013
000138,7461
000138,9892
000138,7320
000138,2061
000138,2383
000138,8148
000139,1734
000139,2348
000139,5197
000140,4265
000140,3070
000141,5817
000141,659
000141,7497
000141,2379
000141,1992
000141,6733
000141,1243
000141,5289
000142,7262
000142,7757
000142,6848
000142,9804
000142,1356
000142,4499
000143,8198
000143,1302
000143,6262
000143,1387
000143,6501
000143,1093
000144,2987
000144,5949
000144,1972
000144,5563
000145,5219
000145,9891
000145,2977
000145,3607
000146,1669
000146,3169
000146,4444
000146,3253
000146,7705
000146,7266
000147,2890
000148,1525
000148,6344
000148,1266
000148,124
000148,1298
000149,1025
000150,8405
000150,7810
000150,9054
000150,4909
000150,8808
000151,5462
000151,1379
000151,5261
000151,7377
000151,7143
000151,1387
000152,4085
000152,2970
000152,6707
000152,2594
000152,6338
000153,1612
000153,8817
000154,5179
000155,5669
000156,1647
000156,9958
000156,1491
000156,5641
000156,2098
000156,8628
000156,4567
000156,6699
000157,5174
000157,3265
000157,5674
000157,4019
000157,8685
000157,8572
000157,7064
000158,5620
000159,1692
000159,9496
000160,2648
000160,1016
000160,2109
000160,8959
000160,2223
000161,7841
000161,5906
000161,7803
000161,7707
000161,5640
000161,5761
000162,321
000162,5697
000162,3100
000163,9588
000163,7878
000163,5415
000163,6529
000163,9178
000163,4809
000163,2764
000163,6282
000164,1413
000164,2493
000164,5633
000164,4913
000164,7651
000164,593
000164,3230
000165,9965
000165,3745
000165,250
000165,5222
000165,5032
000165,5423
000165,8518
000165,3307
000165,3943
000166,2364
000166,1492
000166,5
000166,4238
000167,8976
000167,4042
000167,4337
000167,5001
000167,8082
000167,6594
000167,4530
000168,5386
000168,2802
000169,6998
000169,5789
000170,8961
000170,5692
000170,6457
000170,7480
000170,5163
000170,3588
000171,4734
000171,5404
000171,2366
000171,3668
000171,1703
000171,3918
000171,4220
000171,900
000172,365
000172,2484
000172,6629
000172,1017
000172,9050
000172,8296
000172,7334
000172,5865
000172,358
000173,6340
000173,9259
000173,6389
000174,8150
000174,9722
000174,223
000174,4548
000175,6543
000175,5544
000175,8454
000175,8961
000175,7585
000175,651
000176,569
000176,565
000176,4897
000176,3498
000176,1025
000176,4392
000177,6368
000177,4333
000177,5532
000177,2264
000177,8594
000177,9960
000177,9953
000178,9241
000178,8354
000178,9798
000178,783
000178,8916
000178,1637
000178,9103
000178,5223
000179,3871
000179,8003
000179,6454
000179,2866
000179,8478
000180,455
000181,2908
000181,2968
000181,954
000181,5446
000181,8944
000181,8868
000181,7495
000181,6644
000182,2157
000182,1020
000182,305
000183,8730
000183,867
000183,7630
000183,9887
000183,5600
000183,5249
000183,1645
000183,1337
000184,9464
000184,4525
000184,9435
000184,1958
000184,4888
000185,5313
000185,6645
000185,993
000185,4029
000185,6710
000186,4208
000186,273
000186,1709
000186,4156
000186,9626
000186,7184
000187,5965
000188,4853
000188,6221
000188,8342
000188,9609
000188,882
000188,4058
000188,7489
000188,5952
000188,6910
000189,5233
000189,9607
000189,1660
000189,3807
000189,8572
000189,2969
000189,222
000189,9997
000190,2032
000190,3435
000190,2779
000190,3560
000190,4436
000190,9074
000190,1866
000191,3825
000191,3333
000191,636
000191,8103
000191,3385
000192,8167
000192,1526
000192,3161
000192,1481
000193,9234
000194,2351
000194,4741
000194,9691
000194,3619
000194,4558
000194,107
000194,8672
000194,6757
000195,7515
000196,2912
000197,1854
000197,2330
000197,4266
000197,4619
000197,1078
000197,2762
000197,2998
000197,9946
000197,9437
000198,1731
000198,4654
000198,2585
000198,359
000199,3756
000199,9268
000199,3776
000200,6057
000200,8314
000200,5265
000200,2443
000200,5396
000200,8354
000201,204
000201,1386
000201,6005
000201,5846
000201,3516
000201,5618
000201,6159
000201,2713
000201,5750
000202,5518
000203,4809
000203,2313
000203,2081
000204,3358
000204,1370
000205,9744
000205,2709
000206,2612
000206,836
000206,5065
000206,9705
000206,656
000206,1076
000206,9870
000207,2201
000207,7206
000207,2921
000207,7320
000207,4402
000207,591
000207,5733
000207,3930
000207,3512
000208,5000
000208,9428
000208,7361
000209,868
000210,9418
000210,3269
000210,7974
000210,3210
000210,5570
000211,650
000211,4716
000211,9804
000211,7813
000211,1707
000211,8195
000211,9843
000212,7381
000212,5788
000212,2145
000212,7257
000212,5718
000212,5496
000213,6223
000214,9259
000214,6497
000214,1860
000214,513
000215,3246
000215,3424
000215,4739
000215,8657
000216,4219
000216,5773
000216,6635
000216,356
000216,547
000217,4143
000217,3400
000217,2777
000217,6047
000217,7148
000218,9884
000219,537
000219,5349
000220,8302
000220,3027
000220,5804
000220,1467
000220,3071
000220,4780
000220,8298
000221,6712
000221,9
000221,7054
000221,3339
000221,1437
000221,8298
000222,9044
000222,2834
000222,1018
000222,8023
000222,6122
000222,5917
000223,1937
000223,9055
000223,8603
000224,9219
000224,6289
000224,8046
000224,8290
000224,5842
000224,6783
000224,5105
000224,185
000224,5048
000225,1156
000225,8118
000225,9615
000225,9797
000225,9199
000225,9508
000225,4868
000225,819
000225,8434
000226,8121
000226,8589
000226,6528
000226,6266
000226,4906
000226,1916
000226,7180
000227,5992
000227,7218
000228,4697
000228,111
000228,4049
000228,5929
000228,1399
000229,5086
000229,6346
000229,595
000230,8902
000230,6091
000230,5864
000230,257
000230,6587
000231,3273
000231,4166
000232,383
000232,5009
000232,235
000233,8670
000233,5236
000233,5680
000233,5093
000233,5859
000233,2902
000233,2582
000233,4451
000233,7864
000234,4233
000234,9424
000234,4113
000234,5310
000234,268
000234,9168
000234,8511
000234,995
000235,1309
000236,7868
000236,6926
000236,317
000236,2584
000237,291
000238,4305
000238,7027
000238,3755
000238,1430
000239,1667
000239,4235
000239,1411
000240,691
000240,6308
000240,4831
000240,439
000240,4644
000241,3173
000241,6455
000242,5966
000242,5464
000242,2884
000242,1370
000242,588
000242,1603
000242,3041
000243,8221
000243,4430
000243,6201
000244,9932
000244,4044
000244,1762
000244,3272
000244,4721
000244,1821
000244,6702
000245,3221
000246,5821
000246,5111
000246,692
000246,4960
000246,7874
000246,6519
000246,8511
000247,8540
000247,9524
000247,876
000247,1065
000247,6406
000247,5538
000248,9147
000248,1208
000248,7590
000248,3110
000248,8717
000248,3899
000248,4851
000249,4136
000249,8000
000249,4437
000249,9345
000249,2645
000249,1334
000249,7763
000249,5889
000250,7587
000250,9316
000250,9765
000250,9817
000250,7557
000250,7482
000250,9622
000251,4033
000251,7236
000251,1452
000251,5846
000251,3968
000251,818
000252,9890
000252,1610
000252,7412
000252,8988
000252,859
000252,374
000252,2667
000253,2065
000253,6220
000254,2207
000254,802
000254,3915
000255,4691
000255,1849
000255,7993
000255,3299
000255,2481
000255,7358
000255,8509
000256,4916
000257,8116
000257,4979
000257,1583
000257,4615
000258,8685
000258,3413
000258,2406
000259,5642
000259,7031
000259,3198
000259,7681
000259,4804
000259,1401
000260,9255
000260,4533
000260,2673
000260,6197
000260,4383
000260,6856
000260,9517
000260,6760
000261,4307
000261,3112
000261,9192
000261,8893
000261,7495
000261,717
000261,3970
000262,2728
000262,2624
000262,3666
000262,6631
000263,8972
000263,6411
000263,7632
000264,575
000264,838
000264,4214
000264,1188
000265,3498
000265,7449
000265,9619
000265,1331
000265,7761
000266,9773
000266,6510
000266,3068
000266,6986
000266,1630
000266,2569
000266,3880
000266,6732
000266,563
000267,2758
000267,2055
000267,1990
000267,4689
000267,4394
000267,3353
000267,2482
000267,7987
000268,2433
000268,8149
000268,3956
000269,780
000269,1439
000269,9997
000269,7243
000269,7802
000269,9146
000269,2539
000269,7575
000269,1094
000270,6307
000270,1738
000270,7657
000271,3858
000271,6434
000271,5747
000271,8539
000272,9311
000272,8375
000272,179
000272,2164
000272,1089
000272,9921
000272,8733
000272,3956
000273,7155
000273,9666
000273,5262
000273,6449
000273,5889
000273,8423
000274,5312
000274,4581
000274,6237
000274,9226
000275,8017
000275,9844
000275,3259
000275,8071
000276,5670
000276,8801
000276,4312
000276,2703
000277,1784
000277,3373
000277,8429
000277,7893
000277,1566
000277,1615
000277,7246
000277,3345
000278,9953
000278,8970
000278,1764
000278,3889
000278,8955
000278,2336
000278,5160
000278,4598
000278,5601
000279,1990
000279,1334
000280,5411
000281,6053
000282,5745
000282,2093
000282,4537
000282,2832
000282,4859
000282,6218
000283,3088
000283,3953
000283,7677
000284,5543
000284,3938
000284,2860
000284,2280
000284,24
000284,2646
000284,1386
000284,5914
000284,4352
000285,6486
000285,6740
000285,5663
000285,3827
000285,8550
000285,4562
000285,700
000285,2170
000286,5049
000286,2523
000286,8785
000286,7404
000286,3407
000287,4054
000287,8537
000287,3912
000287,7248
000287,9574
000287,5895
000287,927
000287,3937
000287,3286
000288,2682
000289,5981
000289,5722
000289,144
000289,7913
000289,1345
000289,2529
000289,3108
000290,4757
000290,5584
000290,5785
000290,7347
000290,2880
000290,4556
000291,569
000291,8755
000291,5556
000291,3642
000291,1019
000292,279
000292,3175
000292,2201
000293,1519
000293,1308
000293,2517
000293,4791
000294,3645
000294,7802
000294,1959
000294,8343
000294,7507
000294,8284
000294,4483
000294,9641
000294,31
000295,1843
000295,4114
000296,7995
000296,1424
000296,8485
000296,106
000296,6125
000296,5449
000297,5804
000297,4999
000297,6471
000297,7398
000297,5609
000297,4947
000297,9788
000297,6472
000298,1276
000298,4259
000298,1295
000298,1808
000298,9638
000298,7521
000298,1620
000299,6404
000299,298
000299,2430
000299,6475
000299,7868
000299,6796
000299,2853
000299,5129
000300,6012
000300,3977
000300,1898
000300,6052
000300,3688
000300,2073
000300,4790
000301,6121
000301,3336
000301,1770
000301,987
000301,3299
000301,3322
000301,3737
000301,6573
000302,1756
000302,1533
000302,7089
000302,6198
000302,3542
000302,6445
000302,8978
000302,2578
000302,5969
000303,9384
000304,4427
000304,2078
000304,1781
000305,7398
000305,4861
000305,3136
000305,3623
000305,4585
000305,9278
000306,3061
000306,4198
000306,6652
000306,9317
000306,4807
000306,2338
000306,9966
000306,1024
000307,9723
000307,4592
000307,4419
000307,6535
000307,3171
000307,1517
000307,3218
000307,764
000308,1177
000308,3961
000308,3206
000308,8507
000308,868
000308,7826
000308,4541
000308,4896
000308,6287
000309,5687
000309,9465
000309,4246
000309,6530
000310,8849
000310,1892
000310,5933
000310,7068
000310,3349
000310,6176
000310,566
000311,6549
000312,9816
000312,2297
000312,8291
000312,9672
000312,3060
000312,4495
000312,4322
000312,2751
000312,3170
000313,6535
000313,6423
000313,913
000313,9097
000313,1085
000313,5553
000314,983
000314,2911
000315,4903
000315,3186
000315,3946
000315,6407
000316,4460
000316,3762
000316,1574
000316,8925
000316,3158
000316,4598
000316,897
000316,9618
000317,6867
000317,460
000317,4424
000317,1292
000317,9696
000317,1100
000317,7516
000317,9700
000317,4176
000318,1474
000318,4444
000318,306
000318,7749
000318,8826
000318,6819
000318,5427
000319,1574
000319,5
000319,9510
000319,8178
000319,8327
000319,1019
000320,3584
000320,1079
000321,9191
000321,8567
000321,8091
000321,1192
000321,6764
000321,8753
000321,899
000322,4557
000323,1324
000323,8384
000323,7776
000323,9153
000323,5703
000323,2309
000323,9835
000324,2870
000324,9141
000325,1484
000325,7165
000325,4324
000325,6148
000325,316
000325,7037
000325,890
000325,7187
000325,6533
000326,2201
000326,6990
000327,1188
000327,391
000327,7688
000328,7759
000328,6623
000328,7198
000328,1847
000328,830
000328,3721
000328,9941
000329,8741
000330,8281
000330,8472
000330,6122
000330,2275
000331,2706
000331,1278
000331,2921
000331,7982
000331,919
000331,9791
000331,9165
000332,6289
000332,255
000332,1861
000332,653
000332,257
000332,3033
000332,8552
000332,7160
000333,2941
000333,6172
000333,3927
000333,1264
000333,7869
000333,5264
000333,6464
000334,2460
000334,574
000334,4934
000334,1231
000334,8954
000334,2174
000334,7761
000334,9527
000334,7846
000335,8832
000335,1294
000335,1529
000335,3620
000335,9782
000335,5572
000335,1572
000336,3308
000336,2215
000336,9887
000336,4999
000336,5195
000336,6840
000336,1404
000336,1955
000337,6906
000337,667
000337,3044
000337,2984
000337,5042
000338,9416
000338,4913
000338,7973
000339,485
000340,6039
000340,8379
000340,872
000340,8944
000340,3946
000340,9438
000341,35
000341,6163
000342,4929
000342,7150
000342,4757
000342,3400
000342,7032
000342,7501
000342,3201
000342,1759
000342,430
000343,4512
000344,5519
000344,5349
000344,5157
000344,8158
000344,1136
000344,708
000345,4653
000345,3681
000345,9024
000345,7845
000345,5852
000345,1037
000346,1920
000346,8996
000346,3010
000346,6989
000346,8711
000346,2312
000346,5905
000346,8580
000347,7990
000347,5245
000347,5841
000347,2801
000347,6349
000348,5344
000348,3570
000348,5632
000348,29
000348,4325
000348,6325
000349,7765
000349,5612
000350,324
000350,7762
000350,3907
000350,4160
000350,7726
000350,1583
000350,9
000350,1301
000350,7543
000351,6161
000351,5557
000351,932
000352,5861
000352,1292
000352,6348
000352,9017
000353,2210
000353,7523
000353,6354
000354,4433
000354,1716
000354,5272
000354,5586
000354,8488
000354,7729
000354,1214
000354,5230
000354,8149
000355,4307
000355,2791
000355,3882
000356,3763
000356,6969
000357,4001
000357,1439
000358,5078
000358,2184
000358,9312
000358,5798
000358,7151
000358,8676
000359,3427
000359,3520
000359,5448
000359,8261
000359,4557
000360,9622
000361,8296
000361,7792
000361,3600
000361,9768
000361,1662
000361,8808
000362,2501
000362,3484
000362,9649
000362,72
000363,1499
000363,321
000363,9504
000363,5241
000363,4580
000364,1329
000364,8559
000364,3324
000364,2967
000364,8116
000364,4952
000365,7833
000365,1676
000365,9174
000365,6265
000365,4283
000365,9424
000366,9414
000366,1431
000366,7555
000366,9543
000366,7011
000366,3858
000366,7697
000366,1733
000367,4588
000368,577
000368,4255
000368,6286
000368,5011
000369,8236
000369,441
000369,4765
000369,3833
000369,3666
000369,9906
000370,3364
000370,4079
000370,5951
000370,2454
000370,2002
000370,9953
000370,30
000370,4353
000370,1189
000371,2450
000371,9142
000371,3941
000371,6849
000372,4152
000372,6746
000372,7497
000372,4069
000372,7153
000372,9515
000372,2364
000372,6299
000373,5825
000373,1460
000373,440
000373,996
000373,8521
000373,3186
000373,5565
000373,9277
000373,8679
000374,7337
000375,2864
000375,6487
000375,5499
000375,8453
000375,6255
000375,712
000375,9753
000376,8378
000376,71
000376,8338
000376,8912
000376,7322
000376,9309
000376,7020
000377,1452
000377,733
000377,8761
000377,2482
000377,5342
000378,1676
000378,1095
000379,9645
000379,1411
000380,5499
000380,7340
000380,9328
000380,7676
000380,4614
000380,1739
000380,2186
000380,652
000381,1753
000381,913
000381,4555
000381,8061
000381,3029
000381,9749
000381,9851
000381,4759
000381,3189
000382,6246
000382,1119
000382,1496
000383,4929
000384,1204
000384,8082
000384,379
000384,8041
000384,7111
000384,7571
000384,9031
000384,824
000384,657
000385,7522
000386,1933
000386,2857
000386,935
000387,6450
000387,3357
000388,7664
000388,6844
000388,9850
000388,655
000388,8781
000389,8126
000389,4889
000390,1105
000390,3516
000390,842
000390,6848
000390,2496
000390,5581
000390,4349
000391,6870
000391,2181
000391,4374
000392,8239
000392,5670
000392,6559
000392,3803
000392,6779
000392,5284
000392,5162
000392,8613
000393,6110
000393,1715
000393,3122
000393,8597
000393,5350
000393,724
000393,7701
000393,2931
000393,5579
000394,1631
000394,7806
000394,2055
000394,3214
000394,3193
000394,7948
000394,7614
000395,4174
000395,9933
000395,777
000395,6133
000395,9596
000395,8712
000396,585
000396,6639
000396,8145
000397,7163
000398,5206
000398,2992
000399,6916
000399,1445
000399,1390
000399,4189
000399,2546
000400,6783
000400,9629
000400,1126
000400,4767
000400,7693
000400,5210
000400,5954
000400,9809
000400,4546
000401,6958
000402,194
000402,7367
000402,9439
000402,921
000402,3568
000402,3766
000402,5659
000402,1945
000403,8478
000403,9591
000403,9969
000403,9411
000404,6842
000404,3220
000404,5505
000404,6844
000404,9827
000404,333
000405,4031
000405,2242
000405,6241
000405,9358
000405,8380
000405,8879
000405,1567
000405,673
000406,8032
000406,3109
000406,2142
000406,3342
000407,7438
000407,2258
000407,4441
000407,9887
000407,384
000407,7249
000407,8788
000407,359
000407,1814
000408,7703
000408,7905
000408,446
000408,1483
000408,3373
000409,7246
000409,681
000409,1250
000409,9580
000409,5851
000409,7357
000409,4984
000409,7510
000410,6256
000411,6658
000411,3707
000411,2822
000411,1740
000411,8581
000411,1431
000411,3026
000411,8098
000412,4643
000412,7667
000412,3352
000413,6132
000413,2150
000413,7573
000413,791
000413,8474
000413,2301
000413,7532
000414,8710
000414,4588
000415,6176
000416,6153
000416,4452
000416,8236
000416,3037
000416,4613
000417,7773
000417,5932
000417,1178
000417,9835
000418,2035
000418,6784
000418,1773
000418,6413
000418,6661
000418,1466
000418,1358
000418,5034
000418,8223
000419,2478
000419,8220
000419,1501
000419,421
000419,9941
000419,7338
000419,5605
000420,6666
000420,6017
000420,2878
000420,5994
000420,6749
000420,7096
000421,1885
000421,4676
000421,3748
000421,4762
000422,2383
000423,7071
000423,4386
000423,6305
000423,828
000424,9975
000424,5594
000425,426
000425,2291
000426,3721
000426,2258
000426,3680
000426,3856
000426,7779
000426,3385
000426,974
000426,9757
000426,1218
000427,308
000427,5469
000427,5737
000427,7271
000427,5995
000428,4895
000428,4023
000428,321
000428,406
000429,5513
000429,3365
000429,2706
000429,5321
000429,6270
000430,4532
000430,9493
000431,7061
000431,8770
000432,7519
000432,3652
000432,3347
000432,4555
000432,4532
000432,9724
000433,5968
000433,5210
000433,4900
000433,4670
000433,9434
000433,9427
000433,5976
000433,8811
000433,199
000434,2212
000434,9754
000434,3130
000434,4602
000434,3012
000434,4661
000434,3876
000434,5383
000434,1521
000435,8005
000435,1454
000435,9090
000435,1748
000435,4761
000435,1261
000435,5895
000435,8632
000436,9865
000436,2760
000436,3486
000437,3431
000437,4508
000437,1436
000437,715
000437,1508
000437,7142
000437,9990
000437,7157
000438,8894
000438,9535
000438,5377
000438,5934
000438,8491
000439,6805
000439,1426
000439,9013
000439,2994
000439,5700
000439,9191
000439,1605
000439,8551
000440,9098
000440,9872
000440,2816
000440,6194
000440,283
000440,3962
000440,6418
000441,1586
000441,583
000441,6875
000441,3498
000441,4058
000441,2870
000441,7667
000442,5900
000442,2383
000442,3779
000442,3269
000442,1732
000442,5627
000443,7988
000443,8244
000443,6368
000443,2299
000443,8359
000443,1204
000444,1392
000444,9585
000444,6766
000444,5366
000445,8204
000445,2258
000445,3559
000445,7676
000445,2804
000445,9163
000446,8567
000446,845
000446,1413
000446,5129
000446,3283
000446,6676
000446,1487
000447,5881
000447,2972
000447,1324
000448,852
000448,911
000448,880
000448,9377
000449,5000
000449,9479
000449,2369
000449,6177
000449,2160
000450,906
000450,3413
000450,2612
000451,5279
000451,901
000451,7564
000451,2932
000451,8517
000451,9049
000451,2100
000451,1093
000452,5624
000452,2038
000452,8138
000453,4477
000453,40
000453,913
000453,6749
000453,166
000453,6254
000453,6151
000454,9940
000454,4615
000455,1301
000456,2922
000457,7679
000457,8171
000457,1903
000458,8062
000458,6899
000458,7066
000458,9329
000458,9633
000459,6717
000459,9362
000459,6857
000459,5779
000460,8270
000460,2817
000460,5646
000460,1337
000460,3555
000460,1741
000461,7311
000461,4071
000461,6636
000461,6900
000461,5318
000461,8027
000461,6626
000461,6367
000461,7243
000462,5432
000462,4468
000462,6499
000462,8546
000462,4163
000462,3624
000463,3750
000463,9459
000463,6874
000463,8269
000463,979
000463,2424
000463,8399
000464,1003
000464,773
000464,2610
000464,5404
000464,3169
000464,6491
000465,2018
000465,7609
000466,4294
000466,6841
000466,8026
000466,2305
