000384,2004-01-06,018966,352.90,29.11,382.01
000385,2004-01-07,004305,327.02,26.98,354.00
000386,2004-01-04,004900,10.45,0.86,11.31
000387,2004-01-13,002625,354.80,29.27,384.07
000388,2004-01-13,004774,281.65,23.24,304.89
000389,2004-01-31,018084,194.85,16.08,210.93
000390,2004-01-27,017953,14.88,1.23,16.11
000391,2004-01-14,010005,112.02,9.24,121.26
000392,2004-01-30,018524,374.63,30.91,405.54
000393,2004-01-20,005942,180.49,14.89,195.38
000394,2004-01-06,004714,295.34,24.37,319.71
000395,2004-01-04,012422,146.39,12.08,158.47
000396,2004-01-15,000683,380.95,31.43,412.38
000397,2004-01-10,012185,189.49,15.63,205.12
000398,2004-01-22,001644,83.04,6.85,89.89
000399,2004-01-16,018249,93.47,7.71,101.18
000400,2004-01-18,001381,26.28,2.17,28.45
000401,2004-01-29,011980,334.91,27.63,362.54
000402,2004-01-09,019006,135.49,11.18,146.67
000403,2004-01-29,003507,396.11,32.68,428.79
000404,2004-01-19,005596,45.74,3.77,49.51
000405,2004-01-30,004556,283.87,23.42,307.29
000406,2004-01-27,007784,187.52,15.47,202.99
000407,2004-01-18,000877,14.68,1.21,15.89
000408,2004-01-05,019690,263.12,21.71,284.83
000409,2004-01-11,011260,103.92,8.57,112.49
000410,2004-01-10,010423,11.24,0.93,12.17
000411,2004-01-15,015476,61.58,5.08,66.66
000412,2004-01-16,006162,363.79,30.01,393.80
000413,2004-01-18,016111,66.38,5.48,71.86
000414,2004-01-23,011258,228.38,18.84,247.22
000415,2004-01-22,004508,331.01,27.31,358.32
000416,2004-01-27,015671,44.58,3.68,48.26
000417,2004-01-21,004289,26.57,2.19,28.76
000418,2004-01-09,016219,347.11,28.64,375.75
000419,2004-01-06,011991,82.86,6.84,89.70
000420,2004-01-30,004034,213.34,17.60,230.94
000421,2004-01-17,019147,82.76,6.83,89.59
000422,2004-01-05,000731,7.78,0.64,8.42
000423,2004-01-23,018096,93.08,7.68,100.76
000424,2004-01-31,012583,118.96,9.81,128.77
000425,2004-01-23,018682,370.63,30.58,401.21
000426,2004-01-05,009346,245.92,20.29,266.21
000427,2004-01-18,016763,187.64,15.48,203.12
000428,2004-01-02,016504,71.31,5.88,77.19
000429,2004-01-12,000326,89.72,7.40,97.12
000430,2004-01-17,007080,117.69,9.71,127.40
000431,2004-01-23,008776,78.09,6.44,84.53
000432,2004-01-12,005072,305.18,25.18,330.36
000433,2004-01-14,005332,40.78,3.36,44.14
000434,2004-01-14,007090,352.77,29.10,381.87
000435,2004-01-07,001896,312.69,25.80,338.49
000436,2004-01-27,003288,42.56,3.51,46.07
000437,2004-01-01,010941,209.14,17.25,226.39
000438,2004-01-11,011390,10.61,0.88,11.49
000439,2004-01-11,003841,175.78,14.50,190.28
000440,2004-01-23,014889,79.98,6.60,86.58
000441,2004-01-15,010861,332.76,27.45,360.21
000442,2004-01-11,015076,279.91,23.09,303.00
000443,2004-01-17,014423,162.75,13.43,176.18
000444,2004-01-24,016402,321.56,26.53,348.09
000445,2004-01-03,001985,341.90,28.21,370.11
000446,2004-01-31,000732,118.10,9.74,127.84
000447,2004-01-01,019381,313.55,25.87,339.42
000448,2004-01-11,000972,277.44,22.89,300.33
000449,2004-01-07,009010,18.82,1.55,20.37
000450,2004-01-05,010263,224.52,18.52,243.04
000451,2004-01-24,007046,147.28,12.15,159.43
000452,2004-01-23,005393,375.62,30.99,406.61
000453,2004-01-11,011735,326.86,26.97,353.83
000454,2004-01-14,014486,104.49,8.62,113.11
000455,2004-01-08,013304,183.94,15.18,199.12
000456,2004-01-20,018945,195.20,16.10,211.30
000457,2004-01-20,007669,100.92,8.33,109.25
000458,2004-01-08,012683,62.56,5.16,67.72
000459,2004-01-30,011873,4.04,0.33,4.37
000460,2004-01-15,007897,338.64,27.94,366.58
000461,2004-01-01,002748,140.47,11.59,152.06
000462,2004-01-15,005776,2.46,0.20,2.66
000463,2004-01-31,000517,66.65,5.50,72.15
000464,2004-01-06,007660,244.03,20.13,264.16
000465,2004-01-07,000482,72.75,6.00,78.75
000466,2004-01-06,017174,231.87,19.13,251.00
000467,2004-01-18,006156,343.00,28.30,371.30
000468,2004-01-29,018428,112.69,9.30,121.99
000469,2004-01-15,018073,251.54,20.75,272.29
000470,2004-01-12,005317,313.65,25.88,339.53
000471,2004-01-11,015807,17.88,1.48,19.36
000472,2004-01-25,009092,81.55,6.73,88.28
000473,2004-01-14,010109,88.03,7.26,95.29
000474,2004-01-14,005637,318.90,26.31,345.21
000475,2004-01-16,001652,90.25,7.45,97.70
000476,2004-01-27,000493,8.40,0.69,9.09
000477,2004-01-25,011564,341.82,28.20,370.02
000478,2004-01-11,014697,202.85,16.74,219.59
000479,2004-01-26,011691,153.64,12.68,166.32
000480,2004-01-12,014405,385.01,31.76,416.77
000481,2004-01-30,016500,341.62,28.18,369.80
000482,2004-01-03,010265,77.83,6.42,84.25
000483,2004-01-02,007500,391.59,32.31,423.90
000484,2004-01-20,010431,360.94,29.78,390.72
000485,2004-01-27,009022,127.54,10.52,138.06
000486,2004-01-05,016929,68.88,5.68,74.56
000487,2004-01-01,004473,122.74,10.13,132.87
000488,2004-01-05,008026,320.02,26.40,346.42
000489,2004-01-23,012829,277.59,22.90,300.49
000490,2004-01-31,016522,71.23,5.88,77.11
000491,2004-01-04,003465,20.18,1.66,21.84
000492,2004-01-20,011856,209.83,17.31,227.14
000493,2004-01-14,012183,22.00,1.82,23.82
000494,2004-01-24,002788,340.82,28.12,368.94
000495,2004-01-28,004056,5.41,0.45,5.86
000496,2004-01-13,005784,178.49,14.73,193.22
000497,2004-01-26,002107,171.17,14.12,185.29
000498,2004-01-30,015268,32.55,2.69,35.24
000499,2004-01-24,005011,108.74,8.97,117.71
000500,2004-01-14,000906,185.41,15.30,200.71
000501,2004-01-26,008735,253.98,20.95,274.93
000502,2004-01-30,019136,170.96,14.10,185.06
000503,2004-01-08,001350,238.42,19.67,258.09
000504,2004-01-24,011774,1.72,0.14,1.86
000505,2004-01-13,018281,176.38,14.55,190.93
000506,2004-01-23,019795,8.79,0.73,9.52
000507,2004-01-05,019308,319.43,26.35,345.78
000508,2004-01-28,006470,388.90,32.08,420.98
000509,2004-01-29,008328,351.15,28.97,380.12
000510,2004-01-08,017630,220.76,18.21,238.97
000511,2004-01-31,003490,166.08,13.70,179.78
000512,2004-01-22,008031,327.73,27.04,354.77
000513,2004-01-01,002569,0.59,0.05,0.64
000514,2004-01-21,006177,345.34,28.49,373.83
000515,2004-01-01,002323,395.80,32.65,428.45
000516,2004-01-20,003187,206.07,17.00,223.07
000517,2004-01-19,017446,88.61,7.31,95.92
000518,2004-01-06,019783,70.43,5.81,76.24
000519,2004-01-23,004511,389.42,32.13,421.55
000520,2004-01-01,000223,52.32,4.32,56.64
000521,2004-01-11,019599,360.22,29.72,389.94
000522,2004-01-16,005896,342.51,28.26,370.77
000523,2004-01-05,006187,46.65,3.85,50.50
000524,2004-01-12,010448,382.52,31.56,414.08
000525,2004-01-14,011048,266.56,21.99,288.55
000526,2004-01-04,005494,355.88,29.36,385.24
000527,2004-01-26,015328,32.64,2.69,35.33
000528,2004-01-16,006246,114.56,9.45,124.01
000529,2004-01-17,006953,380.82,31.42,412.24
000530,2004-01-05,005091,141.17,11.65,152.82
000531,2004-01-27,002509,343.52,28.34,371.86
000532,2004-01-01,014574,274.01,22.61,296.62
000533,2004-01-30,006284,10.72,0.88,11.60
000534,2004-01-14,002821,217.19,17.92,235.11
000535,2004-01-21,000959,105.48,8.70,114.18
000536,2004-01-06,015725,321.47,26.52,347.99
000537,2004-01-18,002034,221.88,18.31,240.19
000538,2004-01-31,014721,36.80,3.04,39.84
000539,2004-01-25,008105,25.01,2.06,27.07
000540,2004-01-27,018858,337.05,27.81,364.86
000541,2004-01-11,013774,26.93,2.22,29.15
000542,2004-01-18,000595,123.63,10.20,133.83
000543,2004-01-15,012847,268.98,22.19,291.17
000544,2004-01-09,017962,56.86,4.69,61.55
000545,2004-01-09,006358,85.20,7.03,92.23
000546,2004-01-23,019138,283.61,23.40,307.01
000547,2004-01-05,012268,267.32,22.05,289.37
000548,2004-01-22,016984,399.07,32.92,431.99
000549,2004-01-03,012346,214.35,17.68,232.03
000550,2004-01-15,008890,375.03,30.94,405.97
000551,2004-01-30,008467,191.36,15.79,207.15
000552,2004-01-29,008682,131.17,10.82,141.99
000553,2004-01-25,013151,10.08,0.83,10.91
000554,2004-01-30,008051,156.39,12.90,169.29
000555,2004-01-08,005717,154.52,12.75,167.27
000556,2004-01-06,003122,298.35,24.61,322.96
000557,2004-01-31,002815,47.14,3.89,51.03
000558,2004-01-11,017689,228.70,18.87,247.57
000559,2004-01-24,015201,278.67,22.99,301.66
000560,2004-01-06,012514,196.64,16.22,212.86
