000331,000450,000004
000332,000357,000018
000333,000140,000012
000334,000102,000007
000335,000239,000017
000336,000329,000014
000337,000428,000018
000338,000265,000021
000339,000465,000013
000340,000482,000010
000341,000396,000006
000342,000165,000022
000343,000336,000007
000344,000125,000008
000345,000365,000011
000346,000105,000017
000347,000447,000006
000348,000153,000006
000349,000323,000008
000350,000103,000015
000351,000419,000010
000352,000206,000013
000353,000189,000017
000354,000493,000008
000355,000349,000013
000356,000014,000032
000357,000214,000008
000358,000104,000015
000359,000336,000015
000360,000401,000017
000361,000275,000020
000362,000286,000015
000363,000257,000011
000364,000416,000008
000365,000388,000014
000366,000497,000012
000367,000244,000016
000368,000316,000013
000369,000261,000015
000370,000208,000004
000371,000298,000011
000372,000157,000019
000373,000374,000012
000374,000133,000016
000375,000282,000005
000376,000239,000015
000377,000238,000025
000378,000229,000012
000379,000393,000013
000380,000061,000016
000381,000332,000015
000382,000312,000017
000383,000268,000008
000384,000020,000014
000385,000304,000010
000386,000117,000008
000387,000035,000009
000388,000018,000010
000389,000221,000024
000390,000372,000014
000391,000419,000009
000392,000497,000019
000393,000157,000015
000394,000175,000008
000395,000413,000016
000396,000045,000017
000397,000171,000013
000398,000157,000020
000399,000361,000015
000400,000433,000010
000401,000365,000009
000402,000159,000008
000403,000090,000019
000404,000239,000018
000405,000292,000022
000406,000373,000021
000407,000479,000021
000408,000030,000011
000409,000101,000010
000410,000371,000006
000411,000092,000015
000412,000433,000022
000413,000182,000022
000414,000360,000011
000415,000454,000020
000416,000486,000009
000417,000477,000004
000418,000490,000003
000419,000003,000014
000420,000198,000012
000421,000361,000010
000422,000423,000010
000423,000195,000014
000424,000017,000008
000425,000098,000011
000426,000108,000009
000427,000062,000010
000428,000270,000000
000429,000265,000011
000430,000424,000011
000431,000203,000009
000432,000130,000018
000433,000082,000007
000434,000293,000017
000435,000369,000016
000436,000375,000013
000437,000165,000025
000438,000348,000008
000439,000406,000014
000440,000267,000016
000441,000218,000011
000442,000498,000012
000443,000199,000016
000444,000401,000010
000445,000358,000016
000446,000153,000013
000447,000386,000006
000448,000335,000003
000449,000143,000007
000450,000390,000016
000451,000033,000010
000452,000003,000010
000453,000313,000007
000454,000228,000001
000455,000021,000008
000456,000411,000009
000457,000336,000010
000458,000083,000010
000459,000180,000008
000460,000101,000033
000461,000007,000010
000462,000383,000008
000463,000231,000021
000464,000090,000009
000465,000176,000010
000466,000100,000009
000467,000466,000011
000468,000341,000007
000469,000448,000007
000470,000371,000011
000471,000107,000012
000472,000165,000014
000473,000369,000013
000474,000307,000006
000475,000065,000007
000476,000226,000009
000477,000461,000022
000478,000452,000009
000479,000060,000002
000480,000103,000010
000481,000342,000014
000482,000094,000007
000483,000106,000015
000484,000154,000020
000485,000322,000023
000486,000128,000011
000487,000064,000012
000488,000158,000015
000489,000212,000015
000490,000245,000011
000491,000259,000014
000492,000219,000012
000493,000128,000013
000494,000490,000010
000495,000309,000006
000496,000304,000006
000497,000089,000021
000498,000274,000010
000499,000144,000019
000500,000037,000011
000501,000145,000008
000502,000252,000010
000503,000202,000016
000504,000013,000014
000505,000059,000012
000506,000268,000004
000507,000240,000017
000508,000019,000008
000509,000220,000010
000510,000301,000009
000511,000122,000017
000512,000061,000009
000513,000395,000005
000514,000229,000007
000515,000215,000013
000516,000216,000015
000517,000357,000017
000518,000280,000011
000519,000375,000014
000520,000068,000007
000521,000024,000012
000522,000134,000020
000523,000288,000007
000524,000152,000012
000525,000123,000016
000526,000097,000025
000527,000456,000003
000528,000213,000016
000529,000372,000011
000530,000100,000013
000531,000250,000011
000532,000016,000017
000533,000353,000002
000534,000453,000012
000535,000030,000011
000536,000412,000019
000537,000220,000009
000538,000270,000005
000539,000431,000012
000540,000440,000010
000541,000070,000005
000542,000053,000020
000543,000001,000015
000544,000466,000013
000545,000282,000012
000546,000216,000019
000547,000182,000011
000548,000139,000014
000549,000496,000019
000550,000056,000010
000551,000208,000007
000552,000020,000021
000553,000190,000014
000554,000496,000013
000555,000173,000010
000556,000314,000019
000557,000092,000013
000558,000128,000014
000559,000026,000014
000560,000464,000002
000561,000229,000016
000562,000277,000011
000563,000481,000014
000564,000081,000014
000565,000230,000006
000566,000010,000013
000567,000493,000015
000568,000450,000013
000569,000280,000018
000570,000424,000021
000571,000390,000006
000572,000351,000005
000573,000478,000015
000574,000391,000012
000575,000316,000008
000576,000260,000009
000577,000107,000016
000578,000498,000014
000579,000399,000007
000580,000103,000025
000581,000054,000010
000582,000107,000011
000583,000124,000007
000584,000244,000006
000585,000102,000019
000586,000297,000001
000587,000057,000015
000588,000195,000010
000589,000426,000013
000590,000084,000014
000591,000159,000018
000592,000154,000014
000593,000362,000009
000594,000139,000010
000595,000236,000015
000596,000091,000017
000597,000150,000013
000598,000229,000010
000599,000041,000010
000600,000431,000006
000601,000152,000011
000602,000432,000007
000603,000281,000004
000604,000129,000014
000605,000323,000005
000606,000097,000011
000607,000389,000011
000608,000430,000014
000609,000095,000025
000610,000288,000020
000611,000033,000012
000612,000149,000021
000613,000395,000008
000614,000157,000010
000615,000394,000008
000616,000498,000013
000617,000455,000014
000618,000452,000015
000619,000192,000014
000620,000380,000011
000621,000036,000008
000622,000352,000010
000623,000034,000016
000624,000398,000023
000625,000492,000009
000626,000270,000015
000627,000490,000008
000628,000141,000009
000629,000499,000017
000630,000030,000010
000631,000071,000014
000632,000151,000016
000633,000462,000016
000634,000353,000010
000635,000281,000008
000636,000284,000025
000637,000451,000012
000638,000169,000004
000639,000214,000013
000640,000045,000016
000641,000458,000010
000642,000248,000014
000643,000195,000005
000644,000353,000012
000645,000406,000011
000646,000088,000012
000647,000350,000005
000648,000360,000020
000649,000039,000009
000650,000042,000013
000651,000240,000019
000652,000075,000014
000653,000394,000009
000654,000274,000020
000655,000474,000010
000656,000385,000007
000657,000043,000008
000658,000463,000009
000659,000026,000019
000660,000041,000015
000661,000494,000024
000662,000097,000009
000663,000193,000010
000664,000456,000018
000665,000451,000011
000666,000474,000013
000667,000240,000012
000668,000401,000015
000669,000143,000017
000670,000454,000017
000671,000446,000006
000672,000100,000010
000673,000202,000022
000674,000140,000014
000675,000453,000012
000676,000107,000016
000677,000229,000017
000678,000303,000005
000679,000468,000011
000680,000269,000015
000681,000346,000017
000682,000207,000014
000683,000344,000013
000684,000239,000012
000685,000481,000007
000686,000318,000003
000687,000124,000004
000688,000024,000015
000689,000281,000002
000690,000150,000014
000691,000066,000012
000692,000274,000021
000693,000248,000008
000694,000259,000008
000695,000229,000009
000696,000198,000012
000697,000232,000013
000698,000469,000012
000699,000098,000012
000700,000375,000009
000701,000423,000007
000702,000044,000008
000703,000476,000007
000704,000125,000022
000705,000185,000002
000706,000429,000013
000707,000233,000012
000708,000414,000007
000709,000231,000005
000710,000200,000019
000711,000182,000023
000712,000076,000010
000713,000408,000008
000714,000026,000019
000715,000316,000012
000716,000389,000009
000717,000345,000008
000718,000441,000014
000719,000413,000013
000720,000125,000005
000721,000091,000012
000722,000479,000022
000723,000399,000011
000724,000340,000012
000725,000237,000017
000726,000128,000012
000727,000037,000010
000728,000470,000016
000729,000096,000012
000730,000136,000022
000731,000344,000018
000732,000019,000013
000733,000181,000024
000734,000319,000007
000735,000144,000013
000736,000366,000010
000737,000247,000022
000738,000377,000013
000739,000280,000004
000740,000479,000007
000741,000077,000008
000742,000463,000010
000743,000055,000013
000744,000485,000004
000745,000490,000012
000746,000372,000011
000747,000374,000017
000748,000334,000005
000749,000313,000009
000750,000286,000004
000751,000460,000011
000752,000404,000016
000753,000265,000023
000754,000358,000006
000755,000243,000011
000756,000002,000013
000757,000487,000009
000758,000281,000011
000759,000472,000020
000760,000083,000009
000761,000418,000022
000762,000315,000013
000763,000102,000020
000764,000098,000024
000765,000134,000018
000766,000247,000010
000767,000465,000026
000768,000381,000010
000769,000123,000013
000770,000244,000014
000771,000360,000007
000772,000201,000016
000773,000207,000014
000774,000415,000006
000775,000185,000007
000776,000196,000006
000777,000287,000018
000778,000058,000017
000779,000030,000015
000780,000099,000005
000781,000345,000015
000782,000490,000011
000783,000002,000018
000784,000109,000003
000785,000348,000009
000786,000246,000010
000787,000112,000004
000788,000334,000014
000789,000027,000005
000790,000083,000012
000791,000417,000010
000792,000445,000015
000793,000398,000025
000794,000019,000007
000795,000043,000012
000796,000032,000014
000797,000266,000012
000798,000007,000010
000799,000414,000011
000800,000390,000007
000801,000252,000004
000802,000273,000020
000803,000090,000014
000804,000459,000015
000805,000188,000015
000806,000276,000015
000807,000155,000006
000808,000475,000010
000809,000335,000009
000810,000185,000009
000811,000073,000023
000812,000179,000010
000813,000174,000013
000814,000076,000009
000815,000289,000007
000816,000021,000014
000817,000323,000011
000818,000401,000004
000819,000356,000005
000820,000351,000015
000821,000484,000011
000822,000272,000012
000823,000295,000017
000824,000382,000017
000825,000292,000007
000826,000339,000012
000827,000415,000016
000828,000057,000013
000829,000346,000020
000830,000328,000019
000831,000447,000017
000832,000097,000012
000833,000100,000013
000834,000037,000018
000835,000056,000010
000836,000289,000012
000837,000313,000015
000838,000211,000013
000839,000263,000011
000840,000147,000016
000841,000396,000009
000842,000337,000020
000843,000327,000017
000844,000070,000009
000845,000414,000016
000846,000115,000019
000847,000092,000005
000848,000237,000008
000849,000016,000012
000850,000448,000021
000851,000087,000011
000852,000000,000011
000853,000220,000010
000854,000383,000010
000855,000383,000009
000856,000011,000012
000857,000221,000007
000858,000297,000019
000859,000069,000010
000860,000067,000012
000861,000124,000021
000862,000015,000002
000863,000165,000010
000864,000225,000010
000865,000052,000014
000866,000221,000009
000867,000013,000017
000868,000366,000019
000869,000432,000010
000870,000277,000010
000871,000012,000009
000872,000328,000010
000873,000113,000004
000874,000339,000012
000875,000399,000013
000876,000027,000020
000877,000455,000018
000878,000491,000014
000879,000264,000014
000880,000471,000006
000881,000439,000010
000882,000351,000010
000883,000472,000000
000884,000158,000020
000885,000233,000012
000886,000354,000011
000887,000169,000013
000888,000455,000005
000889,000150,000005
000890,000238,000003
000891,000021,000017
000892,000274,000008
000893,000254,000028
000894,000186,000013
000895,000499,000018
000896,000307,000019
000897,000407,000021
000898,000012,000006
000899,000172,000011
000900,000339,000018
000901,000289,000008
000902,000185,000012
000903,000167,000015
000904,000403,000017
000905,000023,000009
000906,000065,000010
000907,000430,000009
000908,000478,000002
000909,000056,000010
000910,000194,000012
000911,000449,000013
000912,000495,000002
000913,000044,000011
000914,000420,000004
000915,000152,000017
000916,000278,000006
000917,000273,000018
000918,000322,000008
000919,000232,000024
000920,000424,000010
000921,000060,000012
000922,000254,000012
000923,000197,000010
000924,000314,000010
000925,000440,000007
000926,000196,000022
000927,000121,000019
000928,000347,000030
000929,000208,000016
000930,000293,000007
000931,000186,000013
000932,000497,000015
000933,000478,000004
000934,000353,000015
000935,000400,000013
000936,000001,000003
000937,000419,000009
000938,000329,000012
000939,000480,000015
000940,000476,000014
000941,000022,000005
000942,000429,000007
000943,000470,000015
000944,000067,000014
000945,000348,000020
000946,000122,000014
000947,000345,000009
000948,000121,000006
000949,000445,000007
000950,000077,000009
000951,000044,000018
000952,000004,000011
000953,000331,000011
000954,000242,000013
000955,000319,000015
000956,000271,000020
000957,000438,000017
000958,000440,000015
000959,000118,000008
000960,000145,000010
000961,000233,000014
000962,000304,000005
000963,000142,000021
000964,000211,000014
000965,000157,000017
000966,000041,000012
000967,000213,000017
000968,000076,000008
000969,000371,000004
000970,000192,000021
000971,000051,000006
000972,000394,000005
000973,000120,000015
000974,000021,000006
000975,000461,000015
000976,000469,000017
000977,000144,000011
000978,000306,000010
000979,000090,000014
000980,000088,000004
000981,000384,000009
000982,000135,000018
000983,000092,000013
000984,000215,000024
000985,000377,000009
000986,000412,000004
000987,000487,000019
000988,000314,000008
000989,000351,000007
000990,000104,000012
000991,000460,000015
000992,000084,000014
000993,000408,000011
000994,000102,000011
000995,000296,000015
000996,000065,000013
000997,000144,000018
000998,000008,000017
000999,000141,000011
001000,000014,000003
001001,000200,000013
001002,000193,000012
001003,000409,000013
001004,000321,000008
001005,000214,000005
001006,000370,000007
001007,000290,000010
001008,000358,000018
001009,000175,000016
001010,000380,000009
001011,000447,000007
001012,000059,000013
001013,000014,000018
001014,000038,000018
001015,000274,000010
001016,000391,000004
001017,000450,000007
001018,000261,000014
001019,000205,000025
001020,000301,000014
001021,000365,000010
001022,000165,000008
001023,000386,000019
001024,000273,000020
001025,000267,000017
001026,000181,000011
001027,000338,000010
001028,000412,000016
001029,000189,000014
001030,000480,000019
001031,000427,000007
001032,000390,000015
001033,000173,000009
001034,000335,000011
001035,000211,000010
001036,000388,000013
001037,000204,000010
001038,000000,000023
001039,000245,000014
001040,000380,000018
001041,000381,000009
001042,000192,000005
001043,000440,000011
001044,000396,000015
001045,000230,000010
001046,000214,000005
001047,000287,000003
001048,000180,000005
001049,000475,000023
001050,000492,000009
001051,000482,000007
001052,000340,000010
001053,000157,000015
001054,000367,000015
001055,000112,000007
001056,000425,000008
001057,000048,000006
001058,000451,000011
001059,000336,000009
001060,000237,000017
001061,000431,000019
001062,000262,000010
001063,000127,000013
001064,000103,000016
001065,000097,000014
001066,000339,000018
001067,000491,000007
001068,000302,000016
001069,000340,000015
001070,000236,000010
001071,000182,000011
001072,000220,000020
001073,000428,000016
001074,000121,000014
001075,000115,000023
001076,000158,000012
001077,000336,000015
001078,000402,000023
001079,000338,000011
001080,000310,000012
001081,000394,000007
001082,000319,000017
001083,000149,000013
001084,000050,000010
001085,000186,000009
001086,000262,000015
001087,000476,000018
001088,000234,000012
001089,000213,000015
001090,000311,000011
001091,000472,000025
001092,000143,000010
001093,000073,000009
001094,000098,000013
001095,000246,000020
001096,000171,000009
001097,000438,000011
001098,000236,000018
001099,000473,000012
001100,000277,000018
001101,000473,000017
001102,000155,000011
001103,000497,000007
001104,000400,000013
001105,000277,000012
001106,000112,000015
001107,000057,000016
001108,000112,000016
001109,000014,000019
001110,000396,000016
001111,000423,000011
001112,000408,000023
001113,000214,000010
001114,000072,000034
001115,000459,000021
001116,000400,000012
001117,000334,000013
001118,000434,000014
001119,000134,000012
001120,000046,000009
001121,000244,000006
001122,000105,000006
001123,000189,000002
001124,000318,000013
001125,000204,000009
001126,000436,000014
001127,000489,000006
001128,000141,000014
001129,000172,000016
001130,000462,000020
001131,000418,000008
001132,000144,000013
001133,000116,000012
001134,000415,000011
001135,000043,000012
001136,000393,000012
001137,000026,000006
001138,000101,000010
001139,000005,000003
001140,000040,000002
001141,000497,000009
001142,000428,000010
001143,000449,000018
001144,000211,000020
001145,000500,000019
001146,000407,000019
001147,000111,000005
001148,000333,000020
001149,000340,000010
001150,000245,000008
001151,000380,000013
001152,000084,000005
001153,000350,000000
001154,000069,000009
001155,000402,000012
001156,000053,000014
001157,000004,000018
001158,000391,000003
001159,000195,000008
001160,000176,000006
001161,000352,000014
001162,000112,000006
001163,000320,000009
001164,000469,000010
001165,000027,000017
001166,000364,000017
001167,000362,000012
001168,000054,000012
001169,000466,000015
001170,000367,000004
001171,000095,000006
001172,000462,000005
001173,000294,000005
001174,000043,000023
001175,000172,000014
001176,000293,000023
001177,000451,000014
001178,000283,000013
001179,000126,000003
001180,000290,000008
001181,000028,000011
001182,000005,000014
001183,000375,000006
001184,000378,000011
001185,000074,000014
001186,000277,000006
001187,000432,000013
001188,000079,000012
001189,000167,000013
001190,000126,000010
001191,000255,000020
001192,000019,000006
001193,000239,000011
001194,000075,000010
001195,000488,000006
001196,000266,000014
001197,000440,000006
001198,000350,000012
001199,000321,000010
001200,000405,000007
001201,000216,000023
001202,000416,000012
001203,000367,000009
001204,000009,000030
001205,000460,000014
001206,000039,000003
001207,000303,000005
001208,000410,000017
001209,000323,000012
001210,000430,000012
001211,000200,000013
001212,000351,000015
001213,000435,000012
001214,000074,000014
001215,000228,000005
001216,000009,000002
001217,000351,000006
001218,000160,000018
001219,000088,000017
001220,000017,000010
001221,000286,000009
001222,000344,000010
001223,000037,000014
001224,000024,000006
001225,000419,000007
001226,000025,000007
001227,000291,000010
001228,000359,000009
001229,000375,000013
001230,000111,000004
001231,000264,000015
001232,000090,000008
001233,000027,000015
001234,000130,000017
001235,000100,000020
001236,000487,000015
001237,000170,000014
001238,000404,000021
001239,000396,000011
001240,000493,000015
001241,000333,000012
001242,000095,000017
001243,000343,000022
001244,000268,000010
001245,000170,000009
001246,000071,000013
001247,000277,000005
001248,000020,000013
001249,000232,000003
001250,000366,000017
001251,000038,000007
001252,000017,000009
001253,000209,000012
001254,000075,000010
001255,000042,000014
001256,000127,000007
001257,000101,000033
001258,000334,000011
001259,000487,000006
001260,000476,000005
001261,000446,000014
001262,000250,000015
001263,000066,000010
001264,000473,000018
001265,000381,000017
001266,000166,000013
001267,000459,000007
001268,000050,000028
001269,000070,000012
001270,000355,000002
001271,000042,000023
001272,000403,000013
001273,000451,000018
001274,000386,000017
001275,000170,000021
001276,000120,000010
001277,000458,000008
001278,000448,000015
001279,000140,000006
001280,000189,000008
001281,000313,000005
001282,000179,000004
001283,000207,000007
001284,000021,000014
001285,000255,000021
001286,000249,000008
001287,000149,000006
001288,000356,000014
001289,000082,000018
001290,000135,000013
001291,000332,000015
001292,000028,000006
001293,000385,000002
001294,000398,000024
001295,000000,000016
001296,000265,000014
001297,000064,000014
001298,000460,000008
001299,000316,000016
001300,000134,000010
001301,000314,000016
001302,000358,000016
001303,000036,000007
001304,000264,000015
001305,000244,000013
001306,000207,000013
001307,000385,000008
001308,000201,000010
001309,000154,000007
001310,000025,000008
001311,000391,000026
001312,000467,000008
001313,000204,000012
001314,000097,000013
001315,000489,000013
001316,000460,000008
001317,000346,000018
001318,000137,000018
001319,000315,000014
001320,000429,000012
001321,000273,000006
001322,000147,000016
001323,000457,000006
001324,000157,000025
001325,000044,000006
001326,000458,000005
001327,000423,000012
001328,000108,000010
001329,000417,000022
001330,000238,000013
001331,000243,000015
001332,000231,000013
001333,000096,000021
001334,000280,000005
001335,000496,000011
001336,000340,000007
001337,000487,000008
001338,000380,000009
001339,000041,000002
001340,000141,000016
001341,000405,000014
001342,000432,000005
001343,000108,000015
001344,000109,000010
001345,000029,000008
001346,000096,000012
001347,000068,000015
001348,000376,000008
001349,000234,000015
001350,000384,000010
001351,000305,000017
001352,000006,000011
001353,000030,000006
001354,000262,000019
001355,000164,000015
001356,000075,000020
001357,000219,000011
001358,000087,000010
001359,000184,000008
001360,000136,000009
001361,000325,000010
001362,000427,000012
001363,000367,000010
001364,000422,000012
001365,000206,000005
001366,000362,000015
001367,000262,000006
001368,000193,000013
001369,000242,000007
001370,000303,000014
001371,000334,000013
001372,000147,000012
001373,000235,000006
001374,000443,000011
001375,000256,000010
001376,000264,000009
001377,000038,000009
001378,000325,000007
001379,000139,000011
001380,000273,000019
001381,000209,000012
001382,000444,000014
001383,000279,000016
001384,000240,000009
001385,000205,000011
001386,000444,000013
001387,000315,000022
001388,000425,000012
001389,000030,000015
001390,000499,000010
001391,000060,000013
001392,000356,000014
001393,000426,000013
001394,000427,000011
001395,000277,000007
001396,000131,000010
001397,000289,000008
001398,000038,000008
001399,000324,000007
001400,000031,000015
001401,000342,000013
001402,000158,000020
001403,000178,000009
001404,000076,000007
001405,000100,000017
001406,000435,000012
001407,000341,000015
001408,000139,000006
001409,000260,000007
001410,000481,000009
001411,000412,000023
001412,000470,000007
001413,000424,000017
001414,000191,000007
001415,000209,000006
001416,000129,000006
001417,000134,000013
001418,000024,000012
001419,000054,000007
001420,000164,000008
001421,000023,000002
001422,000114,000007
001423,000019,000008
001424,000449,000012
001425,000041,000007
001426,000297,000017
001427,000079,000019
001428,000331,000011
001429,000336,000009
001430,000404,000011
001431,000362,000024
001432,000177,000016
001433,000062,000014
001434,000040,000000
001435,000254,000006
001436,000162,000018
001437,000475,000011
001438,000094,000008
001439,000302,000010
001440,000235,000012
001441,000075,000014
001442,000213,000012
001443,000204,000010
001444,000500,000007
001445,000405,000015
001446,000413,000004
001447,000128,000011
001448,000038,000004
001449,000438,000013
001450,000182,000009
001451,000203,000005
001452,000461,000012
001453,000297,000011
001454,000223,000017
001455,000409,000013
001456,000338,000012
001457,000019,000016
001458,000489,000020
001459,000169,000015
001460,000355,000017
001461,000393,000023
001462,000030,000008
001463,000032,000003
001464,000455,000018
001465,000070,000003
001466,000286,000016
001467,000117,000015
001468,000045,000011
001469,000381,000010
001470,000419,000009
001471,000280,000026
001472,000456,000008
001473,000131,000005
001474,000484,000008
001475,000455,000016
001476,000035,000021
001477,000397,000018
001478,000083,000013
001479,000074,000018
001480,000334,000011
001481,000266,000013
001482,000277,000008
001483,000295,000011
001484,000062,000014
001485,000500,000010
001486,000204,000012
001487,000401,000011
001488,000019,000013
001489,000192,000010
001490,000069,000015
001491,000374,000018
001492,000085,000022
001493,000100,000008
001494,000407,000012
001495,000039,000009
001496,000171,000023
001497,000192,000006
001498,000156,000006
001499,000216,000009
001500,000072,000012
001501,000074,000014
001502,000497,000014
001503,000028,000010
001504,000206,000017
001505,000480,000009
001506,000483,000013
001507,000242,000017
001508,000377,000013
001509,000065,000021
001510,000316,000008
001511,000211,000009
001512,000332,000005
001513,000092,000017
001514,000006,000013
001515,000395,000008
001516,000092,000008
001517,000210,000012
001518,000295,000017
001519,000112,000016
001520,000402,000011
001521,000365,000018
001522,000486,000014
001523,000487,000015
001524,000465,000011
001525,000393,000014
001526,000026,000018
001527,000135,000014
001528,000084,000015
001529,000182,000015
001530,000352,000016
001531,000157,000008
001532,000257,000008
001533,000348,000013
001534,000185,000008
001535,000463,000016
001536,000328,000024
001537,000167,000011
001538,000204,000007
001539,000204,000015
001540,000233,000016
001541,000020,000019
001542,000416,000017
001543,000065,000017
001544,000112,000019
001545,000422,000017
001546,000460,000010
001547,000205,000011
001548,000131,000016
001549,000255,000013
001550,000317,000010
001551,000033,000005
001552,000119,000003
001553,000303,000008
001554,000020,000003
001555,000084,000009
